,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,time,meeting_name,title,flag
3,1,5,5,2,5,5,5,5,5,5,2,2,5,5,2,5,5,5,5,5,5,5,5,5,5,2,1,1,5,1,1,5,5,5,5,2,1,1,2,5,5,1,5,1,5,1,5,5,1,5,5,5,5,5,5,5,5,5,1,5,5,1,5,1,5,5,1,5,5,5,5,2,5,5,5,5,5,5,1,2,2,5,2,5,1,1,5,4,2,5,1,5,5,2,5,1,5,5,1,5,5,2,2,1,5,5,5,1,5,1,5,5,2,5,5,1,2,1,1,5,1,2,1,1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,1,5,5,5,1,1,5,5,1,1,4,5,2,1,1,5,2,1,5,1,1,1,5,5,1,5,5,5,5,5,2,5,2,5,5,5,5,1,2,5,1,1,5,5,5,5,2,2,5,5,5,1,2,4,2,5,5,2,5,1,5,1,5,5,1,5,5,1,5,5,5,5,5,2,5,5,2,1,5,5,5,2,5,5,5,5,5,5,5,1,5,5,1,5,5,5,2,5,5,5,5,2,5,2,2,5,5,1,5,2,2,5,5,5,1,5,2,1,5,5,5,1,5,5,5,2,5,5,1,1,4,5,1,5,5,1,5,2,5,5,4,2,5,5,5,2,5,5,5,1,4,1,5,5,5,2013-06-27,第8屆第3會期第1次臨時會第2次會議,(4)「討論事項第 2 案所得稅法第八十九條照審查會條文通過」部分,0
4,2,5,5,1,5,5,5,5,5,5,1,1,5,5,1,5,5,5,5,5,5,5,5,5,5,1,2,2,5,2,2,5,5,5,5,1,2,2,1,5,5,2,5,2,5,2,5,5,2,5,5,5,5,5,5,5,5,5,2,5,5,2,5,2,5,5,2,5,5,5,5,1,5,5,5,5,5,5,2,1,1,5,1,5,2,2,5,1,1,5,2,5,5,1,5,2,5,5,2,5,5,1,1,2,5,5,5,2,5,2,5,5,1,5,5,2,1,2,2,5,2,1,2,2,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,1,2,5,5,5,2,2,5,5,2,2,4,5,1,2,2,5,1,2,5,2,2,2,5,5,2,5,5,5,5,5,1,5,1,5,5,5,5,2,1,5,2,2,5,5,5,5,1,1,5,5,5,2,1,1,1,5,5,1,5,2,5,2,5,5,2,5,5,2,5,5,5,5,5,1,5,5,1,2,5,5,5,1,5,5,5,5,5,5,5,2,5,5,2,5,5,5,1,5,5,5,5,1,5,1,1,5,5,2,5,1,1,5,5,5,2,5,1,2,5,5,5,2,5,5,5,1,5,5,2,2,4,5,2,5,5,2,5,1,5,5,4,1,5,5,5,1,5,5,5,2,1,2,5,5,5,2013-06-27,第8屆第3會期第1次臨時會第2次會議,(5)「討論事項第 2 案所得稅法第一百二十六條親民黨黨團提案條文不予通過」部分,0
5,1,5,5,2,5,5,5,5,5,5,2,2,5,5,2,5,5,5,5,5,5,5,5,5,5,2,1,1,5,1,1,5,5,5,5,2,1,1,2,5,5,4,5,1,5,1,5,5,1,5,5,5,5,5,5,5,5,5,1,5,5,1,5,1,5,5,1,5,5,5,5,2,5,5,5,5,5,5,1,2,2,5,2,5,1,1,5,4,2,5,1,5,5,2,5,1,5,5,1,5,5,2,2,4,5,5,5,1,5,1,5,5,2,5,5,1,2,1,1,5,1,2,1,1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,1,5,5,5,1,1,5,5,1,1,4,5,2,1,1,5,2,1,5,1,1,1,5,5,1,5,5,5,5,5,2,5,2,5,5,5,5,1,2,5,1,1,5,5,5,5,2,2,5,5,5,1,2,4,2,5,5,2,5,1,5,1,5,5,1,5,5,1,5,5,5,5,5,2,5,5,2,1,5,5,5,2,5,5,5,5,5,5,5,1,5,5,1,5,5,5,2,5,5,5,5,2,5,2,2,5,5,1,5,2,2,5,5,5,1,5,2,1,5,5,5,1,5,5,5,2,5,5,1,1,1,5,4,5,5,1,5,2,5,5,4,2,5,5,5,2,5,5,5,1,4,1,5,5,5,2013-06-27,第8屆第3會期第1次臨時會第2次會議,(6)「討論事項第 24 案高級中等教育法第一條照協商條文通過」部分,0
6,1,5,5,2,5,5,5,5,5,5,2,2,5,5,2,5,5,5,5,5,5,5,5,5,5,2,1,1,5,1,1,5,5,5,5,2,1,1,2,5,5,1,5,1,5,1,5,5,1,5,5,5,5,5,5,5,5,5,1,5,5,1,5,1,5,5,1,5,5,5,5,2,5,5,5,5,5,5,1,2,2,5,2,5,1,1,5,4,2,5,1,5,5,2,5,1,5,5,1,5,5,2,2,1,5,5,5,1,5,1,5,5,2,5,5,1,2,1,1,5,1,2,1,1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,1,5,5,5,1,1,5,5,1,1,4,5,2,1,1,5,2,1,5,1,1,1,5,5,1,5,5,5,5,5,2,5,2,5,5,5,5,1,2,5,1,1,5,5,5,5,2,2,5,5,5,1,2,4,2,5,5,2,5,1,5,1,5,5,1,5,5,1,5,5,5,5,5,2,5,5,2,1,5,5,5,2,5,5,5,5,5,5,5,1,5,5,1,5,5,5,2,5,5,5,5,2,5,2,2,5,5,1,5,2,2,5,5,5,1,5,2,1,5,5,5,1,5,5,5,2,5,5,1,1,1,5,1,5,5,1,5,2,5,5,4,2,5,5,5,2,5,5,5,1,4,1,5,5,5,2013-06-27,第8屆第3會期第1次臨時會第2次會議,(7)「討論事項第 24 案高級中等教育法第二條照國民黨黨團修正動議條文通過」部分,0
7,1,5,5,2,5,5,5,5,5,5,2,2,5,5,2,5,5,5,5,5,5,5,5,5,5,2,1,1,5,1,1,5,5,5,5,2,1,1,2,5,5,1,5,1,5,1,5,5,1,5,5,5,5,5,5,5,5,5,1,5,5,1,5,1,5,5,1,5,5,5,5,2,5,5,5,5,5,5,1,2,2,5,4,5,1,1,5,4,2,5,1,5,5,2,5,1,5,5,1,5,5,4,2,1,5,5,5,1,5,1,5,5,2,5,5,1,2,1,1,5,1,2,1,1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,1,5,5,5,1,1,5,5,1,1,4,5,2,1,1,5,2,1,5,1,1,1,5,5,1,5,5,5,5,5,2,5,2,5,5,5,5,1,2,5,1,1,5,5,5,5,2,2,5,5,5,1,2,4,2,5,5,2,5,1,5,1,5,5,1,5,5,1,5,5,5,5,5,2,5,5,2,1,5,5,5,2,5,5,5,5,5,5,5,1,5,5,1,5,5,5,2,5,5,5,5,2,5,2,2,5,5,1,5,4,2,5,5,5,1,5,2,1,5,5,5,1,5,5,5,2,5,5,1,1,1,5,1,5,5,1,5,2,5,5,4,2,5,5,5,2,5,5,5,1,4,1,5,5,5,2013-06-27,第8屆第3會期第1次臨時會第2次會議,(8)「討論事項第 24 案高級中等教育法第三十五條照國民黨黨團修正動議條文通過」部分,0
8,1,5,5,2,5,5,5,5,5,5,2,2,5,5,2,5,5,5,5,5,5,5,5,5,5,2,1,1,5,1,1,5,5,5,5,2,1,1,2,5,5,1,5,1,5,1,5,5,1,5,5,5,5,5,5,5,5,5,1,5,5,1,5,1,5,5,1,5,5,5,5,2,5,5,5,5,5,5,1,2,2,5,4,5,1,1,5,4,2,5,1,5,5,2,5,1,5,5,1,5,5,4,2,1,5,5,5,1,5,1,5,5,2,5,5,1,2,1,1,5,1,2,1,1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,1,5,5,5,1,1,5,5,1,1,4,5,2,1,1,5,2,1,5,1,1,1,5,5,1,5,5,5,5,5,2,5,2,5,5,5,5,1,2,5,1,1,5,5,5,5,2,2,5,5,5,1,2,4,2,5,5,2,5,1,5,1,5,5,1,5,5,1,5,5,5,5,5,2,5,5,2,1,5,5,5,2,5,5,5,5,5,5,5,1,5,5,1,5,5,5,2,5,5,5,5,2,5,2,2,5,5,1,5,4,2,5,5,5,1,5,2,1,5,5,5,1,5,5,5,2,5,5,1,1,1,5,1,5,5,1,5,2,5,5,4,2,5,5,5,2,5,5,5,1,4,1,5,5,5,2013-06-27,第8屆第3會期第1次臨時會第2次會議,(9)「討論事項第 24 案高級中等教育法第五十六條照國民黨黨團修正動議條文通過」部分,0
9,1,5,5,2,5,5,5,5,5,5,2,2,5,5,2,5,5,5,5,5,5,5,5,5,5,2,1,1,5,1,1,5,5,5,5,2,1,1,2,5,5,1,5,1,5,1,5,5,1,5,5,5,5,5,5,5,5,5,1,5,5,1,5,1,5,5,1,5,5,5,5,2,5,5,5,5,5,5,1,2,2,5,4,5,1,1,5,4,2,5,1,5,5,2,5,1,5,5,1,5,5,4,2,1,5,5,5,1,5,1,5,5,2,5,5,1,2,1,1,5,1,2,1,1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,2,1,5,5,5,1,1,5,5,1,1,4,5,2,1,1,5,2,1,5,1,1,1,5,5,1,5,5,5,5,5,2,5,2,5,5,5,5,1,2,5,1,1,5,5,5,5,2,2,5,5,5,1,2,4,2,5,5,2,5,1,5,1,5,5,1,5,5,1,5,5,5,5,5,2,5,5,2,1,5,5,5,2,5,5,5,5,5,5,5,1,5,5,1,5,5,5,2,5,5,5,5,2,5,2,2,5,5,1,5,4,2,5,5,5,1,5,2,1,5,5,5,1,5,5,5,2,5,5,1,1,1,5,1,5,5,1,5,2,5,5,4,2,5,5,5,2,5,5,5,1,4,1,5,5,5,2013-06-27,第8屆第3會期第1次臨時會第2次會議,(10)「討論事項第 25 案專科學校法第三十五條照國民黨黨團修正動議條文通過」部分,0
0,4,5,5,2,5,5,5,5,5,5,2,2,5,5,4,5,5,5,5,5,5,5,5,5,5,2,2,2,5,2,2,1,5,5,5,2,2,2,2,5,5,2,5,2,5,2,5,5,2,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,5,5,2,5,5,5,5,2,5,5,5,5,5,5,2,2,2,5,2,5,2,2,5,5,5,5,2,5,5,2,5,2,5,5,5,5,5,5,2,2,5,5,5,2,5,2,5,5,2,5,5,2,2,2,2,5,2,2,2,2,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,5,5,5,2,2,5,5,2,2,4,5,2,2,4,5,2,2,5,2,2,2,5,5,2,5,5,5,5,5,2,1,2,5,5,5,5,2,2,5,2,2,5,5,5,5,2,2,5,5,5,2,2,5,2,5,5,2,5,2,5,2,5,5,2,5,5,2,5,1,5,5,5,2,5,5,2,4,5,5,5,2,5,5,5,5,5,5,5,2,5,5,2,5,5,5,2,5,5,5,5,2,5,2,2,5,5,2,5,2,2,5,5,5,2,5,2,2,5,5,5,2,5,5,5,2,5,5,2,2,4,5,2,5,5,2,5,2,5,5,4,5,5,5,5,2,5,5,5,2,5,2,5,5,5,2015-01-23,第8屆第6會期第19次會議,(1)「討論事項第 2 案通案決議第（一Ａ)項不予通過」部分：,0
1,4,5,5,1,5,5,5,5,5,5,1,1,5,5,4,5,5,5,5,5,5,5,5,5,5,1,2,2,5,2,2,1,5,5,5,1,2,2,1,5,5,2,5,2,5,2,5,5,2,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,5,5,2,5,5,5,5,1,5,5,5,5,5,5,2,1,1,5,2,5,2,2,5,5,5,5,2,5,5,1,5,2,5,5,5,5,5,5,1,2,5,5,5,2,5,2,5,5,1,5,5,2,1,2,2,5,2,1,2,2,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,5,5,5,2,2,5,5,2,2,4,5,1,2,2,5,1,2,5,2,2,2,5,5,2,5,5,5,5,5,1,1,1,5,5,5,5,2,1,5,2,2,5,5,5,5,1,1,5,5,5,2,1,5,1,5,5,1,5,2,5,2,5,5,2,5,5,2,5,1,5,5,5,1,5,5,1,2,5,5,5,1,5,5,5,5,5,5,5,2,5,5,2,5,5,5,1,5,5,5,5,1,5,1,1,5,5,2,5,2,1,5,5,5,2,5,1,2,5,5,5,2,5,5,5,1,5,5,2,2,4,5,2,5,5,2,5,1,5,5,4,5,5,5,5,1,5,5,5,2,5,2,5,5,5,2015-01-23,第8屆第6會期第19次會議,(2)「討論事項第 2 案通案決議第（二Ａ)項不予通過」部分：,0
2,4,5,5,1,5,5,5,5,5,5,1,1,5,5,4,5,5,5,5,5,5,5,5,5,5,1,2,2,5,2,2,1,5,5,5,1,2,2,1,5,5,2,5,2,5,2,5,5,2,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,5,5,2,5,5,5,5,1,5,5,5,5,5,5,2,1,1,5,2,5,2,2,5,5,5,5,2,5,5,1,5,2,5,5,5,5,5,5,1,2,5,5,5,2,5,2,5,5,1,5,5,2,1,2,2,5,2,1,2,2,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,5,5,5,2,2,5,5,2,2,4,5,1,2,2,5,1,2,5,2,2,2,5,5,2,5,5,5,5,5,1,1,1,5,5,5,5,2,1,5,2,2,5,5,5,5,1,1,5,5,5,2,1,5,1,5,5,1,5,2,5,2,5,5,2,5,5,2,5,1,5,5,5,1,5,5,1,2,5,5,5,1,5,5,5,5,5,5,5,2,5,5,2,5,5,5,1,5,5,5,5,1,5,1,1,5,5,2,5,2,1,5,5,5,2,5,1,2,5,5,5,2,5,5,5,1,5,5,2,2,4,5,2,5,5,2,5,1,5,5,4,5,5,5,5,1,5,5,5,2,5,2,5,5,5,2015-01-23,第8屆第6會期第19次會議,(3)「討論事項第 2 案通案決議第（三 A）項不予通過」部分：,0
3,4,5,5,1,5,5,5,5,5,5,1,1,5,5,4,5,5,5,5,5,5,5,5,5,5,1,2,2,5,2,2,1,5,5,5,1,2,2,1,5,5,2,5,2,5,2,5,5,2,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,5,5,2,5,5,5,5,1,5,5,5,5,5,5,2,1,1,5,2,5,2,2,5,5,5,5,2,5,5,1,5,2,5,5,5,5,5,5,1,2,5,5,5,2,5,2,5,5,1,5,5,2,1,2,2,5,2,1,2,2,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,5,5,5,2,2,5,5,2,2,4,5,1,2,2,5,1,2,5,2,2,2,5,5,2,5,5,5,5,5,1,1,1,5,5,5,5,2,1,5,2,2,5,5,5,5,1,1,5,5,5,2,1,5,1,5,5,1,5,2,5,2,5,5,2,5,5,2,5,1,5,5,5,1,5,5,1,2,5,5,5,1,5,5,5,5,5,5,5,2,5,5,2,5,5,5,1,5,5,5,5,1,5,1,1,5,5,2,5,2,1,5,5,5,2,5,1,2,5,5,5,2,5,5,5,1,5,5,2,2,4,5,2,5,5,2,5,1,5,5,4,5,5,5,5,1,5,5,5,2,5,2,5,5,5,2015-01-23,第8屆第6會期第19次會議,(4)「討論事項第 2 案通案決議第（四 A）項不予通過」部分：,0
4,4,5,5,2,5,5,5,5,5,5,2,2,5,5,4,5,5,5,5,5,5,5,5,5,5,2,2,2,5,2,2,1,5,5,5,2,2,2,2,5,5,2,5,2,5,2,5,5,2,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,5,5,2,5,5,5,5,2,5,5,5,5,5,5,2,2,2,5,4,5,2,2,5,5,5,5,2,5,5,2,5,2,5,5,5,5,5,5,2,2,5,5,5,2,5,2,5,5,2,5,5,2,2,2,2,5,2,2,2,2,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,5,5,5,2,2,5,5,2,2,4,5,2,2,2,5,2,2,5,2,2,2,5,5,2,5,5,5,5,5,2,1,2,5,5,5,5,2,2,5,2,2,5,5,5,5,2,2,5,5,5,2,2,5,2,5,5,2,5,2,5,2,5,5,2,5,5,2,5,1,5,5,5,2,5,5,2,2,5,5,5,2,5,5,5,5,5,5,5,2,5,5,2,5,5,5,2,5,5,5,5,2,5,2,2,5,5,2,5,4,2,5,5,5,2,5,2,2,5,5,5,2,5,5,5,2,5,5,2,2,4,5,2,5,5,2,5,2,5,5,4,5,5,5,5,2,5,5,5,2,5,2,5,5,5,2015-01-23,第8屆第6會期第19次會議,(5)「討論事項第 2 案通案決議第（五Ａ）項不予通過」部分：,0
5,4,5,5,1,5,5,5,5,5,5,1,1,5,5,4,5,5,5,5,5,5,5,5,5,5,1,2,2,5,2,2,1,5,5,5,1,2,2,1,5,5,2,5,2,5,2,5,5,2,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,5,5,2,5,5,5,5,1,5,5,5,5,5,5,2,1,1,5,4,5,2,2,5,5,5,5,2,5,5,1,5,2,5,5,5,5,5,5,1,2,5,5,5,2,5,2,5,5,1,5,5,2,1,2,2,5,2,1,2,2,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,5,5,5,2,2,5,5,2,2,4,5,1,2,2,5,1,2,5,2,2,2,5,5,2,5,5,5,5,5,1,1,1,5,5,5,5,2,1,5,2,2,5,5,5,5,1,1,5,5,5,2,1,5,1,5,5,1,5,2,5,2,5,5,2,5,5,2,5,1,5,5,5,1,5,5,1,2,5,5,5,1,5,5,5,5,5,5,5,2,5,5,2,5,5,5,1,5,5,5,5,1,5,1,1,5,5,2,5,4,1,5,5,5,2,5,1,2,5,5,5,2,5,5,5,1,5,5,2,2,4,5,2,5,5,1,5,1,5,5,4,5,5,5,5,1,5,5,5,2,5,2,5,5,5,2015-01-23,第8屆第6會期第19次會議,(6)「討論事項第 2 案通案決議民進黨黨團第五項對案不予通過」部分：,0
6,4,5,5,2,5,5,5,5,5,5,2,2,5,5,4,5,5,5,5,5,5,5,5,5,5,2,2,2,5,2,2,1,5,5,5,2,2,2,2,5,5,2,5,2,5,2,5,5,2,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,5,5,2,5,5,5,5,2,5,5,5,5,5,5,2,2,2,5,2,5,2,2,5,5,5,5,2,5,5,2,5,2,5,5,5,5,5,5,2,2,5,5,5,2,5,2,5,5,2,5,5,2,2,2,2,5,2,2,2,2,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,5,5,5,2,2,5,5,2,2,4,5,2,2,2,5,2,2,5,2,2,2,5,5,2,5,5,5,5,5,2,1,2,5,5,5,5,2,2,5,2,2,5,5,5,5,2,2,5,5,5,2,2,5,2,5,5,2,5,2,5,2,5,5,2,5,5,2,5,1,5,5,5,2,5,5,2,2,5,5,5,2,5,5,5,5,5,5,5,2,5,5,2,5,5,5,2,5,5,5,5,2,5,2,2,5,5,2,5,2,2,5,5,5,2,5,2,2,5,5,5,2,5,5,5,2,5,5,2,2,4,5,2,5,5,2,5,2,5,5,4,5,5,5,5,2,5,5,5,2,5,2,5,5,5,2015-01-23,第8屆第6會期第19次會議,(7)「討論事項第 2 案通案決議第（六 A）項不予通過」部分：,0
7,4,5,5,2,5,5,5,5,5,5,2,2,5,5,4,5,5,5,5,5,5,5,5,5,5,2,2,2,5,2,2,1,5,5,5,2,2,2,2,5,5,2,5,2,5,2,5,5,2,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,5,5,2,5,5,5,5,2,5,5,5,5,5,5,2,2,2,5,2,5,2,2,5,5,5,5,2,5,5,2,5,2,5,5,5,5,5,5,2,2,5,5,5,2,5,2,5,5,2,5,5,2,2,2,2,5,2,2,2,2,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,5,5,5,2,2,5,5,2,2,4,5,2,2,2,5,2,2,5,2,2,2,5,5,2,5,5,5,5,5,2,1,2,5,5,5,5,2,2,5,2,2,5,5,5,5,2,2,5,5,5,2,2,5,2,5,5,2,5,2,5,2,5,5,2,5,5,2,5,1,5,5,5,2,5,5,2,2,5,5,5,2,5,5,5,5,5,5,5,2,5,5,2,5,5,5,2,5,5,5,5,2,5,2,2,5,5,2,5,2,2,5,5,5,2,5,2,2,5,5,5,2,5,5,5,2,5,5,2,2,4,5,2,5,5,2,5,2,5,5,4,5,5,5,5,2,5,5,5,2,5,2,5,5,5,2015-01-23,第8屆第6會期第19次會議,(8)「討論事項第 2 案通案決議第（七 A）項不予通過」部分：,0
8,4,5,5,1,5,5,5,5,5,5,1,1,5,5,4,5,5,5,5,5,5,5,5,5,5,1,2,2,5,2,2,1,5,5,5,1,2,2,1,5,5,2,5,2,5,2,5,5,2,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,5,5,2,5,5,5,5,1,5,5,5,5,5,5,2,1,1,5,2,5,2,2,5,5,5,5,2,5,5,1,5,2,5,5,5,5,5,5,1,2,5,5,5,2,5,2,5,5,1,5,5,2,1,2,2,5,2,1,2,2,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,5,5,5,2,2,5,5,2,2,4,5,1,2,2,5,1,2,5,2,2,2,5,5,2,5,5,5,5,5,1,1,1,5,5,5,5,2,1,5,2,2,5,5,5,5,1,1,5,5,5,2,1,5,1,5,5,1,5,2,5,2,5,5,2,5,5,2,5,1,5,5,5,1,5,5,1,2,5,5,5,1,5,5,5,5,5,5,5,2,5,5,2,5,5,5,1,5,5,5,5,1,5,1,1,5,5,2,5,2,1,5,5,5,2,5,1,2,5,5,5,2,5,5,5,1,5,5,2,2,4,5,2,5,5,2,5,1,5,5,4,5,5,5,5,1,5,5,5,2,5,2,5,5,5,2015-01-23,第8屆第6會期第19次會議,(9)「討論事項第 2 案通案決議第(八 A)項不予通過」部分：,0
9,4,5,5,1,5,5,5,5,5,5,1,1,5,5,4,5,5,5,5,5,5,5,5,5,5,1,2,2,5,2,2,1,5,5,5,1,2,2,1,5,5,2,5,2,5,2,5,5,2,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,5,5,2,5,5,5,5,1,5,5,5,5,5,5,2,1,1,5,2,5,2,2,5,5,5,5,2,5,5,1,5,2,5,5,5,5,5,5,1,2,5,5,5,2,5,2,5,5,1,5,5,2,1,2,2,5,2,1,2,2,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,5,5,5,2,2,5,5,2,2,4,5,1,2,2,5,1,2,5,2,2,2,5,5,2,5,5,5,5,5,1,1,1,5,5,5,5,2,1,5,2,2,5,5,5,5,1,1,5,5,5,2,1,5,1,5,5,1,5,2,5,2,5,5,2,5,5,2,5,1,5,5,5,1,5,5,1,2,5,5,5,1,5,5,5,5,5,5,5,2,5,5,2,5,5,5,1,5,5,5,5,1,5,1,1,5,5,2,5,2,1,5,5,5,2,5,1,2,5,5,5,2,5,5,5,1,5,5,2,2,4,5,2,5,5,2,5,1,5,5,4,5,5,5,5,1,5,5,5,2,5,2,5,5,5,2015-01-23,第8屆第6會期第19次會議,(10)「討論事項第 2 案通案決議第(九 A)項不予通過」部分：,0
10,4,5,5,1,5,5,5,5,5,5,1,1,5,5,4,5,5,5,5,5,5,5,5,5,5,1,2,2,5,2,2,1,5,5,5,1,2,2,1,5,5,2,5,2,5,2,5,5,2,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,5,5,2,5,5,5,5,1,5,5,5,5,5,5,2,1,1,5,2,5,2,2,5,5,5,5,2,5,5,1,5,2,5,5,5,5,5,5,1,2,5,5,5,2,5,2,5,5,1,5,5,2,1,2,2,5,2,1,2,2,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,5,5,5,2,2,5,5,2,2,4,5,1,2,2,5,1,2,5,2,2,2,5,5,2,5,5,5,5,5,1,1,1,5,5,5,5,2,1,5,2,2,5,5,5,5,1,1,5,5,5,2,1,5,1,5,5,1,5,2,5,2,5,5,2,5,5,2,5,1,5,5,5,1,5,5,1,2,5,5,5,1,5,5,5,5,5,5,5,2,5,5,2,5,5,5,1,5,5,5,5,1,5,1,1,5,5,2,5,2,1,5,5,5,2,5,1,2,5,5,5,2,5,5,5,1,5,5,2,2,4,5,2,5,5,2,5,1,5,5,4,5,5,5,5,1,5,5,5,2,5,2,5,5,5,2015-01-23,第8屆第6會期第19次會議,(11)「討論事項第 2 案通案決議第（十 A）項不予通過」部分：,0
11,4,5,5,2,5,5,5,5,5,5,2,2,5,5,4,5,5,5,5,5,5,5,5,5,5,2,1,1,5,1,1,2,5,5,5,2,1,1,2,5,5,1,5,1,5,1,5,5,1,5,5,5,5,5,5,5,5,5,1,5,5,1,5,5,5,5,1,5,5,5,5,2,5,5,5,5,5,5,1,2,2,5,2,5,1,1,5,5,5,5,1,5,5,2,5,1,5,5,5,5,5,5,2,1,5,5,5,1,5,1,5,5,2,5,5,1,2,1,1,5,1,2,1,1,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,1,5,5,5,1,1,5,5,1,1,4,5,2,1,1,5,2,1,5,1,1,1,5,5,1,5,5,5,5,5,2,2,2,5,5,5,5,1,2,5,1,1,5,5,5,5,2,2,5,5,5,1,2,5,2,5,5,2,5,1,5,1,5,5,1,5,5,1,5,2,5,5,5,2,5,5,2,1,5,5,5,2,5,5,5,5,5,5,5,1,5,5,1,5,5,5,2,5,5,5,5,2,5,2,2,5,5,1,5,2,2,5,5,5,1,5,2,1,5,5,5,1,5,5,5,2,5,5,1,1,4,5,1,5,5,1,5,2,5,5,4,5,5,5,5,2,5,5,5,1,5,1,5,5,5,2015-01-23,第8屆第6會期第19次會議,(12)「討論事項第 2 案歲入部分第 4 款第 75 項有黨團提修正案予以通過」部分：,0
12,4,5,5,1,5,5,5,5,5,5,1,1,5,5,4,5,5,5,5,5,5,5,5,5,5,1,2,2,5,2,2,1,5,5,5,1,2,2,1,5,5,2,5,2,5,2,5,5,2,5,5,5,5,5,5,5,5,5,2,5,5,2,5,5,5,5,2,5,5,5,5,1,5,5,5,5,5,5,2,1,1,5,2,5,2,2,5,5,5,5,2,5,5,1,5,2,5,5,5,5,5,5,1,2,5,5,5,2,5,2,5,5,1,5,5,2,1,2,2,5,2,1,2,2,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,2,5,5,5,2,2,5,5,2,2,4,5,1,2,2,5,1,2,5,2,2,2,5,5,2,5,5,5,5,5,1,1,1,5,5,5,5,2,1,5,2,2,5,5,5,5,1,1,5,5,5,2,1,5,1,5,5,1,5,2,5,2,5,5,2,5,5,2,5,1,5,5,5,1,5,5,1,2,5,5,5,1,5,5,5,5,5,5,5,2,5,5,2,5,5,5,1,5,5,5,5,1,5,1,1,5,5,2,5,2,1,5,5,5,2,5,1,2,5,5,5,2,5,5,5,1,5,5,2,2,4,5,2,5,5,2,5,1,5,5,4,5,5,5,5,1,5,5,5,2,5,2,5,5,5,2015-01-23,第8屆第6會期第19次會議,(13)「討論事項第 2 案歲出部分第 2 款第 1 項有黨團提修正案第（一 A）項不予通過」部分：,0
